,file,shot,start_s,end_s,start,end
24814,5300410550331962313.xml,1681,5009.2,5010.14,01:23:29:20,01:23:30:14
24815,5300410550331962313.xml,1682,5010.15,5011.11,01:23:30:15,01:23:31:11
24816,5300410550331962313.xml,1683,5011.12,5012.12,01:23:31:12,01:23:32:12
24817,5300410550331962313.xml,1684,5012.13,5021.01,01:23:32:13,01:23:41:01
24818,5300410550331962313.xml,1685,5021.02,5021.12,01:23:41:02,01:23:41:12
24819,5300410550331962313.xml,1686,5021.13,5022.0,01:23:41:13,01:23:42:00
24820,5300410550331962313.xml,1687,5022.01,5023.24,01:23:42:01,01:23:43:24
24821,5300410550331962313.xml,1688,5024.0,5025.16,01:23:44:00,01:23:45:16
24822,5300410550331962313.xml,1689,5025.17,5026.05,01:23:45:17,01:23:46:05
24823,5300410550331962313.xml,1690,5026.06,5027.15,01:23:46:06,01:23:47:15
24824,5300410550331962313.xml,1691,5027.16,5028.01,01:23:47:16,01:23:48:01
24825,5300410550331962313.xml,1692,5028.02,5029.21,01:23:48:02,01:23:49:21
24826,5300410550331962313.xml,1693,5029.22,5030.17,01:23:49:22,01:23:50:17
24827,5300410550331962313.xml,1694,5030.18,5035.18,01:23:50:18,01:23:55:18
24828,5300433743159556513.xml,1,0.0,19.17,00:00:00:00,00:00:19:17
24829,5300433743159556513.xml,2,19.18,76.22,00:00:19:18,00:01:16:22
24830,5300433743159556513.xml,3,76.23,79.13,00:01:16:23,00:01:19:13
24831,5300433743159556513.xml,4,79.14,80.24,00:01:19:14,00:01:20:24
24832,5300433743159556513.xml,5,81.0,82.08,00:01:21:00,00:01:22:08
24833,5300433743159556513.xml,6,82.09,83.23,00:01:22:09,00:01:23:23
24834,5300433743159556513.xml,7,83.24,88.1,00:01:23:24,00:01:28:10
24835,5300433743159556513.xml,8,88.11,103.12,00:01:28:11,00:01:43:12
24836,5300433743159556513.xml,9,103.13,104.18,00:01:43:13,00:01:44:18
24837,5300433743159556513.xml,10,104.19,106.11,00:01:44:19,00:01:46:11
24838,5300433743159556513.xml,11,106.12,111.15,00:01:46:12,00:01:51:15
24839,5300433743159556513.xml,12,111.16,113.0,00:01:51:16,00:01:53:00
24840,5300433743159556513.xml,13,113.01,119.0,00:01:53:01,00:01:59:00
24841,5300433743159556513.xml,14,119.01,121.14,00:01:59:01,00:02:01:14
24842,5300433743159556513.xml,15,121.15,131.18,00:02:01:15,00:02:11:18
24843,5300433743159556513.xml,16,131.19,135.02,00:02:11:19,00:02:15:02
24844,5300433743159556513.xml,17,135.03,137.16,00:02:15:03,00:02:17:16
24845,5300433743159556513.xml,18,137.17,140.12,00:02:17:17,00:02:20:12
24846,5300433743159556513.xml,19,140.13,143.04,00:02:20:13,00:02:23:04
24847,5300433743159556513.xml,20,143.05,167.19,00:02:23:05,00:02:47:19
24848,5300433743159556513.xml,21,167.2,171.14,00:02:47:20,00:02:51:14
24849,5300433743159556513.xml,22,171.15,175.11,00:02:51:15,00:02:55:11
24850,5300433743159556513.xml,23,175.12,183.13,00:02:55:12,00:03:03:13
24851,5300433743159556513.xml,24,183.14,188.17,00:03:03:14,00:03:08:17
24852,5300433743159556513.xml,25,188.18,190.12,00:03:08:18,00:03:10:12
24853,5300433743159556513.xml,26,190.13,192.06,00:03:10:13,00:03:12:06
24854,5300433743159556513.xml,27,192.07,197.06,00:03:12:07,00:03:17:06
24855,5300433743159556513.xml,28,197.07,199.23,00:03:17:07,00:03:19:23
24856,5300433743159556513.xml,29,199.24,202.02,00:03:19:24,00:03:22:02
24857,5300433743159556513.xml,30,202.03,209.07,00:03:22:03,00:03:29:07
24858,5300433743159556513.xml,31,209.08,212.18,00:03:29:08,00:03:32:18
24859,5300433743159556513.xml,32,212.19,216.21,00:03:32:19,00:03:36:21
24860,5300433743159556513.xml,33,216.22,219.11,00:03:36:22,00:03:39:11
24861,5300433743159556513.xml,34,219.12,222.17,00:03:39:12,00:03:42:17
24862,5300433743159556513.xml,35,222.18,224.08,00:03:42:18,00:03:44:08
24863,5300433743159556513.xml,36,224.09,226.13,00:03:44:09,00:03:46:13
24864,5300433743159556513.xml,37,226.14,229.0,00:03:46:14,00:03:49:00
24865,5300433743159556513.xml,38,229.01,232.12,00:03:49:01,00:03:52:12
24866,5300433743159556513.xml,39,232.13,243.03,00:03:52:13,00:04:03:03
24867,5300433743159556513.xml,40,243.04,245.12,00:04:03:04,00:04:05:12
24868,5300433743159556513.xml,41,245.13,249.1,00:04:05:13,00:04:09:10
24869,5300433743159556513.xml,42,249.11,250.13,00:04:09:11,00:04:10:13
24870,5300433743159556513.xml,43,250.14,263.14,00:04:10:14,00:04:23:14
24871,5300433743159556513.xml,44,263.15,265.09,00:04:23:15,00:04:25:09
24872,5300433743159556513.xml,45,265.1,269.12,00:04:25:10,00:04:29:12
24873,5300433743159556513.xml,46,269.13,270.23,00:04:29:13,00:04:30:23
24874,5300433743159556513.xml,47,270.24,278.02,00:04:30:24,00:04:38:02
24875,5300433743159556513.xml,48,278.03,279.21,00:04:38:03,00:04:39:21
24876,5300433743159556513.xml,49,279.22,283.0,00:04:39:22,00:04:43:00
24877,5300433743159556513.xml,50,283.01,286.08,00:04:43:01,00:04:46:08
24878,5300433743159556513.xml,51,286.09,288.04,00:04:46:09,00:04:48:04
24879,5300433743159556513.xml,52,288.05,288.24,00:04:48:05,00:04:48:24
24880,5300433743159556513.xml,53,289.0,290.03,00:04:49:00,00:04:50:03
24881,5300433743159556513.xml,54,290.04,292.23,00:04:50:04,00:04:52:23
24882,5300433743159556513.xml,55,292.24,294.21,00:04:52:24,00:04:54:21
24883,5300433743159556513.xml,56,294.22,295.15,00:04:54:22,00:04:55:15
24884,5300433743159556513.xml,57,295.16,297.01,00:04:55:16,00:04:57:01
24885,5300433743159556513.xml,58,297.02,298.18,00:04:57:02,00:04:58:18
24886,5300433743159556513.xml,59,298.19,299.17,00:04:58:19,00:04:59:17
24887,5300433743159556513.xml,60,299.18,323.03,00:04:59:18,00:05:23:03
24888,5300433743159556513.xml,61,323.04,325.13,00:05:23:04,00:05:25:13
24889,5300433743159556513.xml,62,325.14,327.04,00:05:25:14,00:05:27:04
24890,5300433743159556513.xml,63,327.05,328.16,00:05:27:05,00:05:28:16
24891,5300433743159556513.xml,64,328.17,331.08,00:05:28:17,00:05:31:08
24892,5300433743159556513.xml,65,331.09,333.24,00:05:31:09,00:05:33:24
24893,5300433743159556513.xml,66,334.0,337.0,00:05:34:00,00:05:37:00
24894,5300433743159556513.xml,67,337.01,338.14,00:05:37:01,00:05:38:14
24895,5300433743159556513.xml,68,338.15,340.03,00:05:38:15,00:05:40:03
24896,5300433743159556513.xml,69,340.04,342.02,00:05:40:04,00:05:42:02
24897,5300433743159556513.xml,70,342.03,343.13,00:05:42:03,00:05:43:13
24898,5300433743159556513.xml,71,343.14,344.15,00:05:43:14,00:05:44:15
24899,5300433743159556513.xml,72,344.16,345.22,00:05:44:16,00:05:45:22
24900,5300433743159556513.xml,73,345.23,347.01,00:05:45:23,00:05:47:01
24901,5300433743159556513.xml,74,347.02,348.12,00:05:47:02,00:05:48:12
24902,5300433743159556513.xml,75,348.13,351.13,00:05:48:13,00:05:51:13
24903,5300433743159556513.xml,76,351.14,356.14,00:05:51:14,00:05:56:14
24904,5300433743159556513.xml,77,356.15,358.11,00:05:56:15,00:05:58:11
24905,5300433743159556513.xml,78,358.12,359.2,00:05:58:12,00:05:59:20
24906,5300433743159556513.xml,79,359.21,361.0,00:05:59:21,00:06:01:00
24907,5300433743159556513.xml,80,361.01,373.15,00:06:01:01,00:06:13:15
24908,5300433743159556513.xml,81,373.16,375.14,00:06:13:16,00:06:15:14
24909,5300433743159556513.xml,82,375.15,377.23,00:06:15:15,00:06:17:23
24910,5300433743159556513.xml,83,377.24,379.23,00:06:17:24,00:06:19:23
24911,5300433743159556513.xml,84,379.24,382.21,00:06:19:24,00:06:22:21
24912,5300433743159556513.xml,85,382.22,391.17,00:06:22:22,00:06:31:17
24913,5300433743159556513.xml,86,391.18,393.19,00:06:31:18,00:06:33:19
24914,5300433743159556513.xml,87,393.2,395.16,00:06:33:20,00:06:35:16
24915,5300433743159556513.xml,88,395.17,399.03,00:06:35:17,00:06:39:03
24916,5300433743159556513.xml,89,399.04,402.05,00:06:39:04,00:06:42:05
24917,5300433743159556513.xml,90,402.06,404.06,00:06:42:06,00:06:44:06
24918,5300433743159556513.xml,91,404.07,406.06,00:06:44:07,00:06:46:06
24919,5300433743159556513.xml,92,406.07,408.08,00:06:46:07,00:06:48:08
24920,5300433743159556513.xml,93,408.09,411.04,00:06:48:09,00:06:51:04
24921,5300433743159556513.xml,94,411.05,412.15,00:06:51:05,00:06:52:15
24922,5300433743159556513.xml,95,412.16,414.0,00:06:52:16,00:06:54:00
24923,5300433743159556513.xml,96,414.01,415.13,00:06:54:01,00:06:55:13
24924,5300433743159556513.xml,97,415.14,417.06,00:06:55:14,00:06:57:06
24925,5300433743159556513.xml,98,417.07,420.21,00:06:57:07,00:07:00:21
24926,5300433743159556513.xml,99,420.22,423.09,00:07:00:22,00:07:03:09
24927,5300433743159556513.xml,100,423.1,424.23,00:07:03:10,00:07:04:23
24928,5300433743159556513.xml,101,424.24,427.02,00:07:04:24,00:07:07:02
24929,5300433743159556513.xml,102,427.03,430.15,00:07:07:03,00:07:10:15
24930,5300433743159556513.xml,103,430.16,432.15,00:07:10:16,00:07:12:15
24931,5300433743159556513.xml,104,432.16,436.23,00:07:12:16,00:07:16:23
24932,5300433743159556513.xml,105,436.24,439.16,00:07:16:24,00:07:19:16
24933,5300433743159556513.xml,106,439.17,440.23,00:07:19:17,00:07:20:23
24934,5300433743159556513.xml,107,440.24,447.1,00:07:20:24,00:07:27:10
24935,5300433743159556513.xml,108,447.11,448.24,00:07:27:11,00:07:28:24
24936,5300433743159556513.xml,109,449.0,457.07,00:07:29:00,00:07:37:07
24937,5300433743159556513.xml,110,457.08,459.16,00:07:37:08,00:07:39:16
24938,5300433743159556513.xml,111,459.17,461.06,00:07:39:17,00:07:41:06
24939,5300433743159556513.xml,112,461.07,462.21,00:07:41:07,00:07:42:21
24940,5300433743159556513.xml,113,462.22,465.02,00:07:42:22,00:07:45:02
24941,5300433743159556513.xml,114,465.03,467.02,00:07:45:03,00:07:47:02
24942,5300433743159556513.xml,115,467.03,469.14,00:07:47:03,00:07:49:14
24943,5300433743159556513.xml,116,469.15,472.13,00:07:49:15,00:07:52:13
24944,5300433743159556513.xml,117,472.14,475.0,00:07:52:14,00:07:55:00
24945,5300433743159556513.xml,118,475.01,477.12,00:07:55:01,00:07:57:12
24946,5300433743159556513.xml,119,477.13,479.09,00:07:57:13,00:07:59:09
24947,5300433743159556513.xml,120,479.1,484.11,00:07:59:10,00:08:04:11
24948,5300433743159556513.xml,121,484.12,487.18,00:08:04:12,00:08:07:18
24949,5300433743159556513.xml,122,487.19,491.05,00:08:07:19,00:08:11:05
24950,5300433743159556513.xml,123,491.06,492.06,00:08:11:06,00:08:12:06
24951,5300433743159556513.xml,124,492.07,493.18,00:08:12:07,00:08:13:18
24952,5300433743159556513.xml,125,493.19,493.22,00:08:13:19,00:08:13:22
24953,5300433743159556513.xml,126,493.23,494.03,00:08:13:23,00:08:14:03
24954,5300433743159556513.xml,127,494.04,499.0,00:08:14:04,00:08:19:00
24955,5300433743159556513.xml,128,499.01,501.01,00:08:19:01,00:08:21:01
24956,5300433743159556513.xml,129,501.02,502.01,00:08:21:02,00:08:22:01
24957,5300433743159556513.xml,130,502.02,504.11,00:08:22:02,00:08:24:11
24958,5300433743159556513.xml,131,504.12,508.14,00:08:24:12,00:08:28:14
24959,5300433743159556513.xml,132,508.15,509.23,00:08:28:15,00:08:29:23
24960,5300433743159556513.xml,133,509.24,511.05,00:08:29:24,00:08:31:05
24961,5300433743159556513.xml,134,511.06,513.22,00:08:31:06,00:08:33:22
24962,5300433743159556513.xml,135,513.23,516.18,00:08:33:23,00:08:36:18
24963,5300433743159556513.xml,136,516.19,518.01,00:08:36:19,00:08:38:01
24964,5300433743159556513.xml,137,518.02,519.13,00:08:38:02,00:08:39:13
24965,5300433743159556513.xml,138,519.14,522.2,00:08:39:14,00:08:42:20
24966,5300433743159556513.xml,139,522.21,525.23,00:08:42:21,00:08:45:23
24967,5300433743159556513.xml,140,525.24,533.22,00:08:45:24,00:08:53:22
24968,5300433743159556513.xml,141,533.23,545.06,00:08:53:23,00:09:05:06
24969,5300433743159556513.xml,142,545.07,549.16,00:09:05:07,00:09:09:16
24970,5300433743159556513.xml,143,549.17,551.09,00:09:09:17,00:09:11:09
24971,5300433743159556513.xml,144,551.1,553.12,00:09:11:10,00:09:13:12
24972,5300433743159556513.xml,145,553.13,554.18,00:09:13:13,00:09:14:18
24973,5300433743159556513.xml,146,554.19,557.2,00:09:14:19,00:09:17:20
24974,5300433743159556513.xml,147,557.21,561.13,00:09:17:21,00:09:21:13
24975,5300433743159556513.xml,148,561.14,564.07,00:09:21:14,00:09:24:07
24976,5300433743159556513.xml,149,564.08,567.09,00:09:24:08,00:09:27:09
24977,5300433743159556513.xml,150,567.1,569.12,00:09:27:10,00:09:29:12
24978,5300433743159556513.xml,151,569.13,582.15,00:09:29:13,00:09:42:15
24979,5300433743159556513.xml,152,582.16,584.01,00:09:42:16,00:09:44:01
24980,5300433743159556513.xml,153,584.02,585.15,00:09:44:02,00:09:45:15
24981,5300433743159556513.xml,154,585.16,587.07,00:09:45:16,00:09:47:07
24982,5300433743159556513.xml,155,587.08,590.03,00:09:47:08,00:09:50:03
24983,5300433743159556513.xml,156,590.04,602.24,00:09:50:04,00:10:02:24
24984,5300433743159556513.xml,157,603.0,611.17,00:10:03:00,00:10:11:17
24985,5300433743159556513.xml,158,611.18,617.2,00:10:11:18,00:10:17:20
24986,5300433743159556513.xml,159,617.21,622.05,00:10:17:21,00:10:22:05
24987,5300433743159556513.xml,160,622.06,626.21,00:10:22:06,00:10:26:21
24988,5300433743159556513.xml,161,626.22,636.1,00:10:26:22,00:10:36:10
24989,5300433743159556513.xml,162,636.11,639.21,00:10:36:11,00:10:39:21
24990,5300433743159556513.xml,163,639.22,642.11,00:10:39:22,00:10:42:11
24991,5300433743159556513.xml,164,642.12,645.0,00:10:42:12,00:10:45:00
24992,5300433743159556513.xml,165,645.01,647.16,00:10:45:01,00:10:47:16
24993,5300433743159556513.xml,166,647.17,654.03,00:10:47:17,00:10:54:03
24994,5300433743159556513.xml,167,654.04,656.1,00:10:54:04,00:10:56:10
24995,5300433743159556513.xml,168,656.11,660.09,00:10:56:11,00:11:00:09
24996,5300433743159556513.xml,169,660.1,662.01,00:11:00:10,00:11:02:01
24997,5300433743159556513.xml,170,662.02,703.07,00:11:02:02,00:11:43:07
24998,5300433743159556513.xml,171,703.08,705.07,00:11:43:08,00:11:45:07
24999,5300433743159556513.xml,172,705.08,707.07,00:11:45:08,00:11:47:07
25000,5300433743159556513.xml,173,707.08,709.07,00:11:47:08,00:11:49:07
25001,5300433743159556513.xml,174,709.08,713.21,00:11:49:08,00:11:53:21
25002,5300433743159556513.xml,175,713.22,720.13,00:11:53:22,00:12:00:13
25003,5300433743159556513.xml,176,720.14,722.16,00:12:00:14,00:12:02:16
25004,5300433743159556513.xml,177,722.17,724.06,00:12:02:17,00:12:04:06
25005,5300433743159556513.xml,178,724.07,727.2,00:12:04:07,00:12:07:20
25006,5300433743159556513.xml,179,727.21,729.12,00:12:07:21,00:12:09:12
25007,5300433743159556513.xml,180,729.13,731.04,00:12:09:13,00:12:11:04
25008,5300433743159556513.xml,181,731.05,733.17,00:12:11:05,00:12:13:17
25009,5300433743159556513.xml,182,733.18,737.17,00:12:13:18,00:12:17:17
25010,5300433743159556513.xml,183,737.18,739.0,00:12:17:18,00:12:19:00
25011,5300433743159556513.xml,184,739.01,741.09,00:12:19:01,00:12:21:09
25012,5300433743159556513.xml,185,741.1,743.17,00:12:21:10,00:12:23:17
25013,5300433743159556513.xml,186,743.18,747.01,00:12:23:18,00:12:27:01
25014,5300433743159556513.xml,187,747.02,747.05,00:12:27:02,00:12:27:05
25015,5300433743159556513.xml,188,747.06,754.24,00:12:27:06,00:12:34:24
25016,5300433743159556513.xml,189,755.0,756.03,00:12:35:00,00:12:36:03
25017,5300433743159556513.xml,190,756.04,758.0,00:12:36:04,00:12:38:00
25018,5300433743159556513.xml,191,758.01,761.13,00:12:38:01,00:12:41:13
25019,5300433743159556513.xml,192,761.14,762.22,00:12:41:14,00:12:42:22
25020,5300433743159556513.xml,193,762.23,763.05,00:12:42:23,00:12:43:05
25021,5300433743159556513.xml,194,763.06,765.02,00:12:43:06,00:12:45:02
25022,5300433743159556513.xml,195,765.03,768.09,00:12:45:03,00:12:48:09
25023,5300433743159556513.xml,196,768.1,771.13,00:12:48:10,00:12:51:13
25024,5300433743159556513.xml,197,771.14,773.12,00:12:51:14,00:12:53:12
25025,5300433743159556513.xml,198,773.13,777.06,00:12:53:13,00:12:57:06
25026,5300433743159556513.xml,199,777.07,778.02,00:12:57:07,00:12:58:02
25027,5300433743159556513.xml,200,778.03,779.07,00:12:58:03,00:12:59:07
25028,5300433743159556513.xml,201,779.08,781.07,00:12:59:08,00:13:01:07
25029,5300433743159556513.xml,202,781.08,784.01,00:13:01:08,00:13:04:01
25030,5300433743159556513.xml,203,784.02,786.02,00:13:04:02,00:13:06:02
25031,5300433743159556513.xml,204,786.03,790.01,00:13:06:03,00:13:10:01
25032,5300433743159556513.xml,205,790.02,794.07,00:13:10:02,00:13:14:07
25033,5300433743159556513.xml,206,794.08,796.15,00:13:14:08,00:13:16:15
25034,5300433743159556513.xml,207,796.16,797.04,00:13:16:16,00:13:17:04
25035,5300433743159556513.xml,208,797.05,797.19,00:13:17:05,00:13:17:19
25036,5300433743159556513.xml,209,797.2,798.15,00:13:17:20,00:13:18:15
25037,5300433743159556513.xml,210,798.16,800.08,00:13:18:16,00:13:20:08
25038,5300433743159556513.xml,211,800.09,801.2,00:13:20:09,00:13:21:20
25039,5300433743159556513.xml,212,801.21,806.06,00:13:21:21,00:13:26:06
25040,5300433743159556513.xml,213,806.07,813.12,00:13:26:07,00:13:33:12
25041,5300433743159556513.xml,214,813.13,814.23,00:13:33:13,00:13:34:23
25042,5300433743159556513.xml,215,814.24,816.15,00:13:34:24,00:13:36:15
25043,5300433743159556513.xml,216,816.16,818.13,00:13:36:16,00:13:38:13
25044,5300433743159556513.xml,217,818.14,821.18,00:13:38:14,00:13:41:18
25045,5300433743159556513.xml,218,821.19,824.09,00:13:41:19,00:13:44:09
25046,5300433743159556513.xml,219,824.1,827.11,00:13:44:10,00:13:47:11
25047,5300433743159556513.xml,220,827.12,828.21,00:13:47:12,00:13:48:21
25048,5300433743159556513.xml,221,828.22,834.14,00:13:48:22,00:13:54:14
25049,5300433743159556513.xml,222,834.15,836.01,00:13:54:15,00:13:56:01
25050,5300433743159556513.xml,223,836.02,841.14,00:13:56:02,00:14:01:14
25051,5300433743159556513.xml,224,841.15,843.22,00:14:01:15,00:14:03:22
25052,5300433743159556513.xml,225,843.23,845.06,00:14:03:23,00:14:05:06
25053,5300433743159556513.xml,226,845.07,846.18,00:14:05:07,00:14:06:18
25054,5300433743159556513.xml,227,846.19,847.23,00:14:06:19,00:14:07:23
25055,5300433743159556513.xml,228,847.24,849.15,00:14:07:24,00:14:09:15
25056,5300433743159556513.xml,229,849.16,851.13,00:14:09:16,00:14:11:13
25057,5300433743159556513.xml,230,851.14,852.18,00:14:11:14,00:14:12:18
25058,5300433743159556513.xml,231,852.19,855.09,00:14:12:19,00:14:15:09
25059,5300433743159556513.xml,232,855.1,858.07,00:14:15:10,00:14:18:07
25060,5300433743159556513.xml,233,858.08,872.08,00:14:18:08,00:14:32:08
25061,5300433743159556513.xml,234,872.09,875.09,00:14:32:09,00:14:35:09
25062,5300433743159556513.xml,235,875.1,881.06,00:14:35:10,00:14:41:06
25063,5300433743159556513.xml,236,881.07,883.02,00:14:41:07,00:14:43:02
25064,5300433743159556513.xml,237,883.03,885.24,00:14:43:03,00:14:45:24
25065,5300433743159556513.xml,238,886.0,890.05,00:14:46:00,00:14:50:05
25066,5300433743159556513.xml,239,890.06,906.21,00:14:50:06,00:15:06:21
25067,5300433743159556513.xml,240,906.22,909.18,00:15:06:22,00:15:09:18
25068,5300433743159556513.xml,241,909.19,923.19,00:15:09:19,00:15:23:19
25069,5300433743159556513.xml,242,923.2,937.04,00:15:23:20,00:15:37:04
25070,5300433743159556513.xml,243,937.05,939.23,00:15:37:05,00:15:39:23
25071,5300433743159556513.xml,244,939.24,946.1,00:15:39:24,00:15:46:10
25072,5300433743159556513.xml,245,946.11,949.0,00:15:46:11,00:15:49:00
25073,5300433743159556513.xml,246,949.01,952.16,00:15:49:01,00:15:52:16
25074,5300433743159556513.xml,247,952.17,954.24,00:15:52:17,00:15:54:24
25075,5300433743159556513.xml,248,955.0,957.19,00:15:55:00,00:15:57:19
25076,5300433743159556513.xml,249,957.2,958.23,00:15:57:20,00:15:58:23
25077,5300433743159556513.xml,250,958.24,965.14,00:15:58:24,00:16:05:14
25078,5300433743159556513.xml,251,965.15,970.08,00:16:05:15,00:16:10:08
25079,5300433743159556513.xml,252,970.09,976.24,00:16:10:09,00:16:16:24
25080,5300433743159556513.xml,253,977.0,978.16,00:16:17:00,00:16:18:16
25081,5300433743159556513.xml,254,978.17,980.12,00:16:18:17,00:16:20:12
25082,5300433743159556513.xml,255,980.13,981.22,00:16:20:13,00:16:21:22
25083,5300433743159556513.xml,256,981.23,983.08,00:16:21:23,00:16:23:08
25084,5300433743159556513.xml,257,983.09,984.13,00:16:23:09,00:16:24:13
25085,5300433743159556513.xml,258,984.14,985.19,00:16:24:14,00:16:25:19
25086,5300433743159556513.xml,259,985.2,987.1,00:16:25:20,00:16:27:10
25087,5300433743159556513.xml,260,987.11,988.17,00:16:27:11,00:16:28:17
25088,5300433743159556513.xml,261,988.18,995.0,00:16:28:18,00:16:35:00
25089,5300433743159556513.xml,262,995.01,998.2,00:16:35:01,00:16:38:20
25090,5300433743159556513.xml,263,998.21,1001.2,00:16:38:21,00:16:41:20
25091,5300433743159556513.xml,264,1001.21,1007.04,00:16:41:21,00:16:47:04
25092,5300433743159556513.xml,265,1007.05,1008.21,00:16:47:05,00:16:48:21
25093,5300433743159556513.xml,266,1008.22,1012.11,00:16:48:22,00:16:52:11
25094,5300433743159556513.xml,267,1012.12,1015.11,00:16:52:12,00:16:55:11
25095,5300433743159556513.xml,268,1015.12,1017.13,00:16:55:12,00:16:57:13
25096,5300433743159556513.xml,269,1017.14,1019.17,00:16:57:14,00:16:59:17
25097,5300433743159556513.xml,270,1019.18,1022.07,00:16:59:18,00:17:02:07
25098,5300433743159556513.xml,271,1022.08,1023.16,00:17:02:08,00:17:03:16
25099,5300433743159556513.xml,272,1023.17,1026.17,00:17:03:17,00:17:06:17
25100,5300433743159556513.xml,273,1026.18,1028.14,00:17:06:18,00:17:08:14
25101,5300433743159556513.xml,274,1028.15,1035.15,00:17:08:15,00:17:15:15
25102,5300433743159556513.xml,275,1035.16,1037.22,00:17:15:16,00:17:17:22
25103,5300433743159556513.xml,276,1037.23,1042.06,00:17:17:23,00:17:22:06
